!Series_title	"Gene expression in the different stages of endometrial cancer"
!Series_geo_accession	"GSE39099"
!Series_status	"Public on Jan 18 2016"
!Series_submission_date	"Jul 04 2012"
!Series_last_update_date	"Mar 25 2019"
!Series_summary	"Objectives: The aim of this study was to identify the dysregulated genes involved in tumorigenesis, invasion, and metastasis of endometrial endometrioid adenocarcinoma (EEC)."
!Series_summary	""
!Series_summary	"Materials and methods: Surgical specimens of endometrial tissues were obtained from 20 patients with normal endometrium (NEM), 20 patients with atypical endometrial hyperplasia (AEH), and 169 patients with EEC. The expression profiles of NEM, AEH, and EEC were compared by using GeneChip Array. The expression of dysregulated genes was first validated by semi-quantitative reverse transcriptase PCR (SQ RT-PCR). The gene expression levels were determined by real time reverse transcriptase PCR (RTQ RT-PCR) in 85 EEC patients as the training test and 84 EEC patients as the testing test. The protein expressions were then examined by immunohistochemical (IHC) staining. The correlations between the expression of dysregualted genes and clinico-pathologic parameters such as tumorigenesis, invasion, and metastasis of EEC were finally evaluated."
!Series_summary	""
!Series_summary	"Results: Seven dysregulated genes were identified by SQ RT-PCR after microarray analysis."
!Series_summary	""
!Series_summary	"Conclusions: uPA is a dysregulated gene in the tumorigenesis of endometrial carcinomas."
!Series_overall_design	"The gene expression between tissues from NEM, AEH, and EEC were analyzed by microarray. The samples were grouped according to clinical stages but selected at random from our list of banked, frozen tissues. Ten NEM, 10 AEH, and 20 EEC of early and advanced stages were used for microarray experiments (Group 1: early-staged (stages I and II) EEC (n=10), Group 2: advanced-staged EEC (stages III and IV) (n=10)). Samples were pooled in equimolar amounts (10 samples / pool) for microarray analysis."
!Series_type	"Expression profiling by array"
!Series_sample_id	"GSM956132 GSM956133 GSM956134 GSM956135 "
!Series_contact_name	"Wei-Yun,,Huang"
!Series_contact_email	"richard0609@gmail.com"
!Series_contact_department	"Department of Biological Science and Technology"
!Series_contact_institute	"NCTU"
!Series_contact_address	"75 Bo-Ai Street"
!Series_contact_city	"Hsin-Chu"
!Series_contact_zip/postal_code	"300"
!Series_contact_country	"Taiwan"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39099/suppl/GSE39099_RAW.tar"
!Series_platform_id	"GPL570"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA187525"

!Sample_title	"Endometrial cancer in different stages-1"	"Endometrial cancer in different stages-2"	"Endometrial cancer in different stages-3"	"Endometrial cancer in different stages-4"
!Sample_geo_accession	"GSM956132"	"GSM956133"	"GSM956134"	"GSM956135"
!Sample_status	"Public on Jan 18 2016"	"Public on Jan 18 2016"	"Public on Jan 18 2016"	"Public on Jan 18 2016"
!Sample_submission_date	"Jul 04 2012"	"Jul 04 2012"	"Jul 04 2012"	"Jul 04 2012"
!Sample_last_update_date	"Jan 18 2016"	"Jan 18 2016"	"Jan 18 2016"	"Jan 18 2016"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Atypical endometrial hyperplasia"	"Normal endometrium"	"Early stage endometrial cancer"	"Advanced stage endometrial cancer"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"gender: female"	"gender: female"	"gender: female"	"gender: female"
!Sample_characteristics_ch1	"tissue: atypical hyperplastic endometrium (AEH)"	"tissue: normal endometrium (NEM)"	"tissue: early stage endometrial endometrioid adenocarcinoma (EEC)"	"tissue: advanced stage endometrial endometrioid adenocarcinoma (EEC)"
!Sample_characteristics_ch1	""	""	"Stage: I and II"	"Stage: III and IV"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"Total RNA was isolated from the tissues."	"Total RNA was isolated from the tissues."	"Total RNA was isolated from the tissues."	"Total RNA was isolated from the tissues."
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"Double-stranded cDNA was synthesized by a chimerical oligonucleotide with oligo-dT and T7 RNA polymerase. The amplification and labeling processes were monitored using a GeneChip Eukaryotic Poly-A RNA Control Kit (Affymetrix) with exogenous positive controls that were spiked into the total RNA before cDNA synthesis. The amplified cRNA was purified and then labeled with biotin using the GeneChip IVT Labeling Kit. 20 micro-gram of biotin-labeled cRNA was added in the fragmentation buffer and heated for 35 min at 94C."	"Double-stranded cDNA was synthesized by a chimerical oligonucleotide with oligo-dT and T7 RNA polymerase. The amplification and labeling processes were monitored using a GeneChip Eukaryotic Poly-A RNA Control Kit (Affymetrix) with exogenous positive controls that were spiked into the total RNA before cDNA synthesis. The amplified cRNA was purified and then labeled with biotin using the GeneChip IVT Labeling Kit. 20 micro-gram of biotin-labeled cRNA was added in the fragmentation buffer and heated for 35 min at 94C."	"Double-stranded cDNA was synthesized by a chimerical oligonucleotide with oligo-dT and T7 RNA polymerase. The amplification and labeling processes were monitored using a GeneChip Eukaryotic Poly-A RNA Control Kit (Affymetrix) with exogenous positive controls that were spiked into the total RNA before cDNA synthesis. The amplified cRNA was purified and then labeled with biotin using the GeneChip IVT Labeling Kit. 20 micro-gram of biotin-labeled cRNA was added in the fragmentation buffer and heated for 35 min at 94C."	"Double-stranded cDNA was synthesized by a chimerical oligonucleotide with oligo-dT and T7 RNA polymerase. The amplification and labeling processes were monitored using a GeneChip Eukaryotic Poly-A RNA Control Kit (Affymetrix) with exogenous positive controls that were spiked into the total RNA before cDNA synthesis. The amplified cRNA was purified and then labeled with biotin using the GeneChip IVT Labeling Kit. 20 micro-gram of biotin-labeled cRNA was added in the fragmentation buffer and heated for 35 min at 94C."
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"45°C with 60 rpm for 16 hours in a Hybridization Oven 640 (Affymetrix)."	"45°C with 60 rpm for 16 hours in a Hybridization Oven 640 (Affymetrix)."	"45°C with 60 rpm for 16 hours in a Hybridization Oven 640 (Affymetrix)."	"45°C with 60 rpm for 16 hours in a Hybridization Oven 640 (Affymetrix)."
!Sample_scan_protocol	"GeneChip Operating Software (GCOS) in GeneChip Scanner 3000 (Affymetrix)."	"GeneChip Operating Software (GCOS) in GeneChip Scanner 3000 (Affymetrix)."	"GeneChip Operating Software (GCOS) in GeneChip Scanner 3000 (Affymetrix)."	"GeneChip Operating Software (GCOS) in GeneChip Scanner 3000 (Affymetrix)."
!Sample_description	"PolyA RNA"	"PolyA RNA"	"PolyA RNA"	"PolyA RNA"
!Sample_description	"Samples were pooled in equimolar amounts (10 samples / pool) for microarray analysis."	"Samples were pooled in equimolar amounts (10 samples / pool) for microarray analysis."	"Samples were pooled in equimolar amounts (10 samples / pool) for microarray analysis."	"Samples were pooled in equimolar amounts (10 samples / pool) for microarray analysis."
!Sample_data_processing	"Transformation by MAS 5.0."	"Transformation by MAS 5.0."	"Transformation by MAS 5.0."	"Transformation by MAS 5.0."
!Sample_platform_id	"GPL570"	"GPL570"	"GPL570"	"GPL570"
!Sample_contact_name	"Wei-Yun,,Huang"	"Wei-Yun,,Huang"	"Wei-Yun,,Huang"	"Wei-Yun,,Huang"
!Sample_contact_email	"richard0609@gmail.com"	"richard0609@gmail.com"	"richard0609@gmail.com"	"richard0609@gmail.com"
!Sample_contact_department	"Department of Biological Science and Technology"	"Department of Biological Science and Technology"	"Department of Biological Science and Technology"	"Department of Biological Science and Technology"
!Sample_contact_institute	"NCTU"	"NCTU"	"NCTU"	"NCTU"
!Sample_contact_address	"75 Bo-Ai Street"	"75 Bo-Ai Street"	"75 Bo-Ai Street"	"75 Bo-Ai Street"
!Sample_contact_city	"Hsin-Chu"	"Hsin-Chu"	"Hsin-Chu"	"Hsin-Chu"
!Sample_contact_zip/postal_code	"300"	"300"	"300"	"300"
!Sample_contact_country	"Taiwan"	"Taiwan"	"Taiwan"	"Taiwan"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM956nnn/GSM956132/suppl/GSM956132_2501.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM956nnn/GSM956133/suppl/GSM956133_2504.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM956nnn/GSM956134/suppl/GSM956134_2503.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM956nnn/GSM956135/suppl/GSM956135_ASC_Cell.CEL.gz"
!Sample_data_row_count	"54674"	"54675"	"54675"	"54675"
!series_matrix_table_begin
"ID_REF"	"GSM956132"	"GSM956133"	"GSM956134"	"GSM956135"
"221021_s_at"	751.3	939.8	738.4	1033.2
"221022_s_at"	50.9	2.6	16	10.4
"221023_s_at"	11.1	48	82.7	43.3
"221024_s_at"	1753.8	1620	1507.7	698.1
"221025_x_at"	130.6	255.9	184.9	340.4
"221026_s_at"	2.1	2.6	4.1	45.8
"221027_s_at"	950.2	259.2	1310	379.8
"221028_s_at"	178.4	269.5	269.5	127.4
"221029_s_at"	525.7	365.6	271.7	3.9
"221030_s_at"	95.7	187.5	145	185.2
"221031_s_at"	305.3	583.2	426.9	208.3
"221032_s_at"	53.3	37.9	30.3	85.5
"221033_s_at"	53.9	65.4	58.3	57.8
"221034_s_at"	105.9	26.6	11	74
"221035_s_at"	4.1	2.4	2.9	68.6
"221036_s_at"	163.2	182.8	202	296.2
"221037_s_at"	2.2	9	1.6	1.7
"221038_at"	8.7	7.1	7	4.8
"221039_s_at"	746	588.6	1044.1	1092.8
"221040_at"	9.8	13	1.1	40.4
"221041_s_at"	240.4	290.8	316.8	509.1
"221042_s_at"	114.9	98.9	265.2	452.6
"221043_at"	14	83.5	61.3	8.9
"221044_s_at"	339.4	417.3	249	608.7
"221045_s_at"	777.7	1569.5	481.7	629.6
"221046_s_at"	2109.9	1357.2	921.8	2244.4
"221047_s_at"	311.9	225	233.3	47.5
"221048_x_at"	33.4	65.9	104.1	16.7
"221049_s_at"	94.7	168.6	227	64.3
"221050_s_at"	236.1	233.4	213	799.2
"221051_s_at"	5.4	54.4	71.6	87.8
"221052_at"	84.2	56.9	52.3	137.1
"221053_s_at"	78	115.7	89.8	148
"221054_s_at"	17	28.5	1	2
"221056_x_at"	121.4	92	182.3	210.7
"221057_at"	52.2	23.5	34	29.2
"221058_s_at"	644.9	911.7	902.2	1217.5
"221059_s_at"	2982.5	2331.5	5888.9	6551.9
"221060_s_at"	34.3	109.7	94.7	245.2
"221061_at"	218.9	74.8	48	20.2
"221062_at"	2.6	28.5	5.4	4
"221063_x_at"	306.1	214.2	148.4	213.1
"221064_s_at"	214.3	584.1	187.7	305.2
"221065_s_at"	79	3	40.6	13.1
"221066_at"	4.6	7.9	3.5	3.8
"221067_s_at"	136.9	79.2	164.2	45
"221068_at"	7.1	12.8	18.6	40.3
"221069_s_at"	554.3	728.2	591.6	510.6
"221070_s_at"	7.8	10.8	2.7	9
"221071_at"	201.5	55	98.4	25.1
"221072_at"	2.5	4.5	9.7	17.5
"221073_s_at"	684.3	569.6	252.1	399.4
"221074_at"	5.2	3.6	10.7	8.2
"221075_s_at"	8.2	1	4.7	4.8
"221076_at"	3.8	21.3	2.6	5
"221077_at"	69.4	4.3	14.5	71.8
"221078_s_at"	52.3	45	59.1	253.5
"221079_s_at"	223.7	270.9	388	166.8
"221080_s_at"	219.8	119	96.9	436.3
"221081_s_at"	819.8	443.1	577.4	949
"221082_s_at"	162.8	199.3	202.6	274.1
"221083_at"	35.5	12.3	34.8	10.1
"221084_at"	59.4	22.3	33.5	5.6
"221085_at"	99.5	79.8	49	160.7
"221086_s_at"	20	38	10.1	50.2
"221087_s_at"	185.8	353.3	430.1	381
"221088_s_at"	1222.6	370.1	287.3	210.5
"221089_at"	2.1	4.8	3.4	1.2
"221090_s_at"	758.1	416.2	663.1	440.9
"221091_at"	47.5	4.3	3.1	5.7
"221092_at"	84.4	1.5	18.4	4.3
"221093_at"	16.2	10.1	5.2	3.8
"221094_s_at"	482.1	669.1	792.5	599.5
"221095_s_at"	20.9	6.6	21.9	8.5
"221096_s_at"	270.4	552.7	294.2	355.5
"221097_s_at"	70.9	95.2	10.6	90.3
"221098_x_at"	6.3	39.8	54.7	11.8
"221099_at"	18.3	5.6	8.3	9.4
"221100_at"	33.9	17.6	19.9	20.5
"221101_at"	3.9	5	6.1	20.6
"221102_s_at"	12.9	5.6	13.9	11.8
"221103_s_at"	309.9	126.1	152.4	298.9
"221104_s_at"	192.1	381.4	94.9	106.5
"221105_at"	3.7	6	61.9	12.4
"221106_at"	34.9	47.3	16.7	3.1
"221107_at"	80	37.3	135.9	62.1
"221108_at"	15.1	11.7	5.9	11.6
"221109_at"	34	10.2	12.1	16
"221110_x_at"	11.6	12	9.5	11.1
"221111_at"	1.5	42.9	2.6	1.3
"221112_at"	14.2	26.7	52.1	61.5
"221113_s_at"	17.8	183.1	22.4	4.7
"221114_at"	18.4	77.8	9.1	12.7
"221115_s_at"	65.4	6.3	11.3	41.4
"221116_at"	13.4	44.8	5.5	20.8
"221117_at"	2.4	2.2	1.5	1.6
"221118_at"	5.4	11.5	1.8	53
"221119_at"	14.4	40.8	6.5	15
"221120_at"	144.8	52.3	36.4	64.4
"221121_at"	45.1	67.3	29.3	16.4
"221122_at"	42.6	79.6	7.5	139.5
"221123_x_at"	476.3	529.9	843.2	1318.9
"221124_s_at"	8.9	3.6	3.4	12.1
"221125_s_at"	170.9	18.6	117.4	245
"221126_at"	14	11.7	1.2	1.4
"221127_s_at"	331.4	252.8	350.5	3
"221128_at"	93.8	8.4	49.9	55.3
"221129_at"	42.4	8.4	8.4	49.1
"221130_s_at"	4.2	3.3	6.7	3.9
"221131_at"	74.5	45.3	19	31
"221132_at"	7.2	7.4	4.9	4.4
"221133_s_at"	6.8	10.9	5.7	6.1
"221134_at"	6.7	71.8	6.6	15.8
"221135_s_at"	528.7	602.1	261	435.6
"221136_at"	12.8	10.9	78	71.8
"221137_at"	7.2	11.3	1.1	18.1
"221138_s_at"	42.5	22.1	3.5	41
"221139_s_at"	816.8	979.5	551.6	636.3
"221140_s_at"	11.5	12.8	9.3	5.4
"221141_x_at"	65.7	55.4	55.4	98.3
"221142_s_at"	135	173.9	372.9	128.3
"221143_at"	107.2	61.8	80.4	157.6
"221144_at"	23.1	25.3	45.1	31.7
"221145_at"	1.3	12.3	26.5	2.2
"221146_at"	10.4	12.4	6.8	11.7
"221147_x_at"	65.8	48.8	59.2	76
"221148_at"	26.1	53.8	54.3	11.9
"221149_at"	9.3	4.2	40	34.3
"221150_at"	34.4	11.8	12.6	21.2
"221151_at"	5.8	3.2	24.8	2.5
"221152_at"	1.9	30.9	48	47.9
"221153_s_at"	34.4	26.1	18.8	5.3
"221154_at"	38.9	42.4	23.9	1.1
"221155_x_at"	247	187.5	115	454.6
"221156_x_at"	270.1	369.9	430.7	325.1
"221157_s_at"	72.6	39.4	9.1	50.2
"221158_at"	280.2	177.3	277.7	723.9
"221159_at"	58.8	65.3	58.3	166.1
"221160_s_at"	17.6	6.3	6	13.1
"221161_at"	37.1	34	15.6	4.5
"221162_at"	16.8	8.5	14.8	17.4
"221163_s_at"	85.4	50.8	5.3	121.7
"221164_x_at"	21.1	16.2	102.5	87.9
"221165_s_at"	71.9	32.5	13.4	12.3
"221166_at"	18.7	2.5	4.4	8.7
"221167_s_at"	44.9	63.6	4.4	9.8
"221168_at"	6.7	1.9	5.2	7.7
"221169_s_at"	48.7	5.6	29.5	12.5
"221170_at"	33.6	1.5	3.2	4.5
"221171_at"	51.6	7.5	4.4	12.4
"221172_at"	5.9	2.7	2.2	9.5
"221173_at"	153.5	10.3	6.7	22.9
"221174_at"	12.3	3.6	13.3	10.6
"221175_at"	61.7	12.2	4.3	39
"221176_x_at"	92.4	69	79.7	252.1
"221177_at"	64.7	22	5.4	11.3
"221178_at"	68.5	2.6	10.3	27.1
"221179_at"	25.2	95.2	14.6	19.1
"221180_at"	12.3	32.5	10.6	14.1
"221181_at"	13.7	20.8	3.4	8.4
"221182_at"	8.9	2.2	3.3	0.8
"221183_at"	2.4	11.6	9.4	8.1
"221184_at"	79.8	7.8	12.2	11.4
"221185_s_at"	364.2	218	389.7	290.1
"221186_at"	12.9	6.2	20.8	16.3
"221187_s_at"	96.1	394.8	197.2	216.7
"221188_s_at"	282.3	235	117.2	468.7
"221189_s_at"	222.7	265.8	291.9	311.6
"221190_s_at"	786.3	714.9	661.3	2767.1
"221191_at"	367.3	103.5	77.8	108.5
"221192_x_at"	535.3	403.7	476	393.1
"221193_s_at"	1505.4	1413.1	1352.3	543.5
"221194_s_at"	216.6	112	207.7	374.6
"221195_at"	72.7	76.5	3.2	77.6
"221196_x_at"	1033.5	529.3	979.8	1130.3
"221197_s_at"	2.4	8.5	22.2	3.9
"221198_at"	3.3	3	5.8	5.1
"221199_at"	6.9	7.6	22.4	14
"221200_at"	22.4	16	4.6	122.4
"221201_s_at"	98.6	87.3	125.1	164.5
"221202_at"	2	5.4	2.1	1.8
"221203_s_at"	1303.6	967.8	1234.4	2296.7
"221204_s_at"	65.8	90.8	15.9	182.9
"221205_at"	123.8	45	37.4	499.6
"221206_at"	605.5	504.4	452	466.6
"221207_s_at"	625.3	2180.4	279.9	57.8
"221208_s_at"	1773.2	1255.6	920.7	667.9
"221209_s_at"	43.1	2.6	7.6	13.6
"221210_s_at"	136	89.7	135.1	1522
"221211_s_at"	284	355.6	312.5	497.7
"221212_x_at"	2.7	57.8	25.5	30.5
"221213_s_at"	1055.7	1434.3	726.8	198.6
"221214_s_at"	419.4	247.2	431.7	248.2
"221215_s_at"	2161.9	524	2415.2	2113.2
"221216_s_at"	590.2	798.4	336.3	274.8
"221217_s_at"	17.7	103.6	23.3	13.1
"221218_s_at"	339	378.5	248.4	486.5
"221219_s_at"	466	387	272.7	502.1
"221220_s_at"	57.7	28.3	82.7	67.7
"221221_s_at"	585.2	338.1	323	152.6
"221222_s_at"	174.6	109.4	60.5	62.6
"221223_x_at"	743.5	565.8	337	168.6
"221224_s_at"	47.3	36.2	58.9	55.7
"221225_at"	36.1	2.3	7.4	4.9
"221226_s_at"	3.1	10	6.6	11.1
"221227_x_at"	380.6	434.3	542.1	726.3
"221228_s_at"	2.2	5.8	1.5	4.5
"221229_s_at"	1362.9	1322.2	1066.5	897.6
"221230_s_at"	5427.5	3478.1	3795.5	2909.2
"221231_s_at"	33.1	40.7	3.8	56.7
"221232_s_at"	42.5	4.1	8.4	415.7
"221233_s_at"	65.9	1.5	2.6	3.4
"221234_s_at"	200.5	1139.3	157.2	122.4
"221235_s_at"	395	456.3	448.2	435.7
"221236_s_at"	2.1	70.7	2.5	29.3
"221237_s_at"	16.2	47.2	19.7	14.3
"221238_at"	53.6	69.4	82.1	98.6
"221239_s_at"	46.3	30.9	29.5	9.7
"221240_s_at"	140.7	13.5	106.8	103.9
"221241_s_at"	286.1	48.8	90.9	155.2
"221242_at"	84.6	20.9	6.4	60.4
"221243_s_at"	35	31.6	11.1	54
"221244_s_at"	10.9	61.3	39.2	69.1
"221245_s_at"	658	473.5	1690.9	767.5
"221246_x_at"	519.9	955.7	400.6	744.8
"221247_s_at"	763.3	624.7	830.4	485.9
"221248_s_at"	158.2	140.9	128.8	464.3
"221249_s_at"	653.9	1746.4	579.5	662.9
"221250_s_at"	260.8	28	212	122
"221251_x_at"	64.7	65.3	66.4	42.5
"221252_s_at"	10.8	2.9	7.5	2.9
"221253_s_at"	7661.6	6625.9	11677	3013.2
"221254_s_at"	3.5	2.5	7.5	3
"221255_s_at"	964.4	1414.9	1805.7	1934.5
"221256_s_at"	532.6	252.6	266	233.1
"221257_x_at"	2042	2490	1468.2	1603.7
"221258_s_at"	192.4	93.8	424	345.7
"221259_s_at"	60.1	6.2	18.8	7.4
"221260_s_at"	1295.7	884	1185.5	1658.5
"221261_x_at"	1510.5	1178.2	1026.4	91.4
"221262_s_at"	185.6	87.9	92.6	86.9
"221263_s_at"	2530.6	5227.9	6202.1	4973.7
"221264_s_at"	1001.9	900.4	569	953.3
"221265_s_at"	656.6	912.6	1062.3	528
"221266_s_at"	9.8	52.1	62.6	34.8
"221267_s_at"	3400.5	2430.1	1685.9	1409.6
"221268_s_at"	229.1	276.7	347.5	254.6
"221269_s_at"	2262.1	847.1	2104.2	7268
"221270_s_at"	839.4	488.4	170.1	486.6
"221271_at"	8.5	8.4	38.3	6.6
"221272_s_at"	130.4	540.5	86.3	96.3
"221273_s_at"	53.9	14.5	50.5	6.7
"221274_s_at"	1170.3	2074.7	1179.5	930.4
"221275_s_at"	448.7	411.4	66.2	16
"221276_s_at"	300.4	369.2	348.1	80.3
"221277_s_at"	673.5	758.5	725.6	905.4
"221278_at"	119.6	27.2	37.5	53
"221279_at"	7.7	34.3	3.9	12.7
"221280_s_at"	84.8	138.6	243.5	66.7
"221281_at"	15	4.1	51.1	15.3
"221282_x_at"	7.7	8	20.2	49.9
"221283_at"	6.5	9.4	7.8	7.6
"221284_s_at"	6.4	4.7	7.8	13.4
"221285_at"	7.1	28.6	14.2	3.2
"221286_s_at"	66	337	6.4	11.7
"221287_at"	4.6	62.9	82.7	88.9
"221288_at"	73.8	519.3	31.6	6.6
"221289_at"	43.6	120.8	375.1	3.8
"221290_s_at"	635.1	547.4	306.2	595
"221291_at"	81.1	54	54.4	261.3
"221292_at"	8.5	6	9	4.4
"221293_s_at"	82.7	79.5	57.9	246.8
"221294_at"	20.8	35.7	27.7	101.1
"221295_at"	35.5	53.3	12.7	60.1
"221296_at"	42.9	2.3	53.3	45.1
"221297_at"	4.2	76.7	13.9	8.4
"221298_s_at"	10.2	3	14.7	12.6
"221299_at"	10.3	9.6	12.6	9.7
"221300_at"	13.1	2.6	59.3	28.3
"221301_at"	7.7	33.5	6.2	7.8
"221302_at"	114	8.1	23	22.2
"221303_at"	35.2	49.5	7.4	28.6
"221304_at"	36.6	3.5	8.7	2.9
"221305_s_at"	5.1	8.5	1.6	33.2
"221306_at"	58.5	65.1	84.3	77.8
"221307_at"	69.2	105.7	66.3	69.8
"221308_at"	52.5	61.3	2.8	13.9
"221309_at"	97.5	29.9	65	5.8
"221310_at"	2	45.1	6.4	5.4
"221311_x_at"	594.1	1325.5	947.5	1359.4
"221312_at"	9.5	13.4	30.7	5
"221313_at"	8.5	3.4	10.7	15.4
"221314_at"	102.9	36.7	103.4	79
"221315_s_at"	15.3	5.5	37.2	30.8
"221316_at"	5.2	23.4	1.8	54.5
"221317_x_at"	43.8	145.3	48	6.1
"221318_at"	54.4	8.9	70	1.8
"221319_at"	55.1	59.1	34.5	35.2
"221320_at"	21.3	5	8.5	17.9
"221321_s_at"	42.9	6.6	6	33.9
"221322_at"	5.1	1.4	29.9	3.1
"221323_at"	93.4	5.3	2.5	44
"221324_at"	12.8	6.6	8.9	11
"221325_at"	3.2	3.7	41.7	2.9
"221326_s_at"	98	327.3	235	286.9
"221327_s_at"	11.7	15.2	2.8	6.4
"221328_at"	41.1	51.5	73.2	21.6
"221329_at"	51.5	33.5	6.4	25.5
"221330_at"	5.8	3.7	2.7	7.2
"221331_x_at"	74.2	65.7	63.2	53.7
"221332_at"	99.2	54	12.4	12.6
"221333_at"	7.9	2.3	7.9	12.7
"221334_s_at"	69.6	34.7	6.9	9.9
"221335_x_at"	272.5	192.9	293	324.1
"221336_at"	15.4	5.3	20.7	5.1
"221337_s_at"	7	5.9	6	14.6
"221338_at"	4.9	21.7	2.2	50.5
"221339_at"	4.4	1.6	2.2	5.8
"221340_at"	37.6	13.6	11.6	10.8
"221341_s_at"	10.5	2.8	10	2.2
"221342_at"	62.5	25.9	36.9	8.8
"221343_at"	4.8	7.7	2.1	14.2
"221344_at"	77.2	13.3	76.6	63.1
"221345_at"	84.4	13.8	85.1	225.2
"221346_at"	71.4	12	6.1	21.7
"221347_at"	44.9	36.2	12.9	13.6
"221348_at"	2.7	6	5.1	2.6
"221349_at"	31.9	1.9	7.3	17.1
"221350_at"	13.4	49.8	8	6.9
"221351_at"	10.1	36.7	6.2	45.1
"221352_at"	27.4	6.4	31.5	14.2
"221353_at"	2.5	4.9	7.9	5.3
"221354_s_at"	11.4	10.3	3.9	3.2
"221355_at"	82.2	52.8	62.8	59.8
"221356_x_at"	2	18.2	18.6	18.4
"221357_at"	6	65.2	46	53.3
"221358_at"	1.5	3	7.5	4
"221359_at"	3.2	55.3	4.8	28.3
"221360_s_at"	4.1	2.2	3.7	4.7
"221361_at"	3	2	5.9	4.8
"221362_at"	11.4	16.5	3.9	10.1
"221363_x_at"	30.1	8.1	2	11.7
"221364_at"	3.7	8	6.6	11.2
"221365_at"	27.6	27.7	2.5	2.5
"221366_at"	20.6	66.6	64.7	7
"221367_at"	76	70.2	39.4	51.9
"221368_at"	25.6	3.3	11.7	39.6
"221369_at"	5.8	10.7	46.2	27.3
"221370_at"	5.6	11	13.3	34.2
"221371_at"	50.8	5	8.9	75.3
"221372_s_at"	5.8	58.4	38.4	3.3
"221373_x_at"	84.6	72.1	179.5	111.5
"221374_at"	3.6	10.2	47.9	77.7
"221375_at"	141.2	28.4	31.5	9.1
"221376_at"	5.5	18.8	20.5	26.3
"221377_s_at"	15.8	6.4	54.5	29.7
"221378_at"	85.4	11.8	55.1	82.8
"221379_at"	31.4	41.4	56.7	26.9
"221380_at"	15.9	22.3	19	3.4
"221381_s_at"	1799.1	4117.9	6183.8	2735.9
"221382_at"	9.5	9.7	41.1	24
"221383_at"	11.8	8.3	5.9	9.4
"221384_at"	8	16.7	6.1	7.5
"221385_s_at"	7.9	4.4	9.7	11.9
"221386_at"	27.8	24.4	49	6.2
"221387_at"	11.5	41.7	16.4	52.1
"221388_at"	3.1	3	2.4	6.1
"221389_at"	10.9	43.5	3.4	11.2
"221390_s_at"	81.3	5.8	3.6	99.4
"221391_at"	28.6	74.8	24.9	64.4
"221392_at"	32.6	45.2	22.5	25.8
"221393_at"	3.1	2.8	2.8	20
"221394_at"	10.7	6.9	29	10.8
"221395_at"	4.7	3.5	13.5	2.3
"221396_at"	3	3.4	9.7	6.5
"221397_at"	40	12.3	34.5	8.8
"221398_at"	10.3	4.9	29.8	3.4
"221399_at"	46	17.1	3.4	10.2
"221400_at"	5.2	2.3	4.2	11.8
"221401_at"	8.2	8.6	5.3	10.4
"221402_at"	11.4	10.7	18.3	14.7
"221403_s_at"	3.1	56.7	156.1	2
"221404_at"	24.8	7.3	9.8	22.8
"221405_at"	55.1	54.5	55.9	21.4
"221406_s_at"	100.5	2.2	6.4	26.8
"221407_at"	8.7	35.3	47.3	131.9
"221408_x_at"	40.1	218	164.9	15
"221409_at"	8.6	54	18.3	53.1
"221410_x_at"	145.8	271.4	378.8	47.8
"221411_at"	2.2	40	3.5	1.3
"221412_at"	37.6	7.8	12.4	9.5
"221413_at"	78.5	117.6	46.9	103.8
"221414_s_at"	109.3	4.4	2	27.3
"221415_s_at"	20.6	45.5	104	61.8
"221416_at"	45.2	9	5.5	67.7
"221417_x_at"	2.5	2.9	2.7	5.9
"221418_s_at"	125.5	120.5	134.6	17.2
"221419_s_at"	1792	931.4	465.1	1941.3
"221420_at"	25.6	4.4	0.9	1.5
"221421_s_at"	72.1	111.2	72.4	101.5
"221422_s_at"	46.7	3.7	14.1	10.7
"221423_s_at"	417.8	904.4	888.9	820.7
"221424_s_at"	3	2.2	4.4	10.6
"221425_s_at"	559.8	436.5	868.5	813.9
"221426_s_at"	15.9	2.3	2.9	73.5
"221427_s_at"	867.2	786.5	337.2	1259.5
"221428_s_at"	917.6	1304.5	1883.4	2173.7
"221429_x_at"	2.3	5.5	8.4	6.9
"221430_s_at"	266.8	614.4	238.4	289.1
"221431_s_at"	4.6	2.6	7.9	12.4
"221432_s_at"	618	764.7	390.1	743.3
